"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"1",-3.20744259785467,3.23616682457589,2.71940631819392,-5.2009747681165,2.47807821603212,2.59499790092593,3.96012222443666,-2.98577728835916,4.37698048524903,-1.63627136279759,-3.19847433984835,-3.32701549264528,-1.25456101357477,-0.467216043038437,0.18522398857348,2.78679052910965,-0.691066428742056,2.81603292731214,0.0577432056782829,0.557202577111579,-5.04705692954667,1.60166533537403,-1.96355468150794,-0.471362242202291,0.763379955488861,-5.78914536758691,1.12549487027318,1.31676259872157,1.99844850562833,2.66542209313598
"2",2.32740062654812,-0.677342342347074,0.807576453268499,0.572855937689695,-0.0481488133758747,-0.787552267244353,0.300326534903179,1.12013723866984,-0.34999129072414,0.367907328875541,0.0583504581925798,1.73380021800616,-0.918472279860102,-1.54167779987014,-1.16648643548589,0.557984333296762,-1.4817273812457,0.806855707775829,0.101938419998801,-0.38196274371948,-0.443007142397383,0.830866142397249,-1.42565174570624,0.332670913812682,-1.57113816731423,-1.27086777633885,0.480461327147704,0.469466768735479,0.248299559767961,0.947128216543363
"3",0.519933955603266,1.09434935650172,-0.678895008912719,0.851276516047807,-0.317970692498545,0.250219941864208,0.185282652137208,0.447121142524087,0.0678825280472362,1.37738773531348,-0.0270966436242362,-0.202649936445613,1.13782523271855,0.404414330002076,0.306524529828813,-0.0561132264740818,0.359782492892977,0.391270228135993,0.209438823563856,0.468291724187245,-1.36825447261162,-0.517475292456137,-0.767659555399224,-1.41185861703603,-0.834501212437713,-0.386073619198937,-0.59929733312121,-0.114476842837956,-0.00753417690628372,-0.781144559408216
"4",-0.85622145007138,0.0480173811131538,-0.0427365080295667,0.259785566445468,0.120164604220142,0.26694840581964,-0.602163750614516,0.143412726385806,-0.142721034220685,-0.0616285807660446,0.0860086320287207,-0.0687968342538551,0.26973218545887,-0.320755962570915,-0.421419464593887,-0.185620433460411,-0.147381941544508,-0.643482257476343,0.473532122683769,0.881355186984911,-0.490725271806539,0.15671461622079,-0.266373258485082,0.675594511065553,-0.645112307569843,0.193142321787975,0.674745042507384,0.473740724076515,0.345326298720475,-0.173081270055594
"5",0.0158233314892717,0.239451801382967,-0.378663626015926,-0.564156234412286,-0.241747588761361,-0.220177889792376,0.416511958443508,0.112332874689357,0.109432607772458,0.28495130249154,-0.225417526351551,0.35770939803397,-0.107192972641107,0.132607189517293,-0.525502450362543,-0.211062778931973,-0.148226279275356,-0.282112545290229,0.0473508157369467,-0.261656869694563,-0.292533491241578,-0.170580238705356,0.341978178798884,-0.408599105402257,0.0696009083955122,0.631369766489443,0.473472386692304,0.445655178646382,0.101526149772934,0.257855748525698
"6",-0.133644301684041,-0.357285758559028,-0.420765718449915,0.182783560719323,-0.0484665733463811,0.209890411396559,-0.0935262347575646,-0.0066937855788858,0.0210178544330527,0.0644995616624033,0.316936906021629,-0.288898348485891,0.227594817330149,0.0589738084416297,-0.213208816302179,0.168221942495964,-0.107690964001916,-0.0434505075237594,-0.0975265373580753,-0.092480682694054,0.106045128828567,0.0336106356689101,0.465946258059171,-0.265596806038169,-0.291093246885142,-0.316552744852583,-0.132877886219812,-0.0434013914438139,0.382271356656936,0.715368062466915
"7",0.0874849416557555,-0.199740572279017,0.0455098164434746,-0.113210260589451,0.0326903322838884,-0.390711038030981,0.0693606379802245,-0.261550971845165,-0.108094279546513,0.0339478883225005,0.347738403586242,-0.10193449847702,0.245943706366656,-0.219799705062969,0.261825463490601,0.172175385164494,-0.203904603898108,0.152618014762646,-0.298583934118009,0.185064922266362,-0.372377715448686,-0.310282209497195,-0.0102519727517982,0.188156860680934,0.141979682872999,0.290969474736061,-0.136139829449487,0.221747795033489,0.190087829749136,0.0592804355989281
"8",-0.249964091244694,-0.0810706353812307,-0.318370150272684,0.0333939914641052,-0.0649610662535991,-0.106365085410052,0.397642685259839,0.121490633419937,-0.20571495131991,-0.0893489875466386,0.00124392243444296,0.023346151677484,-0.237835350835732,0.141077714093959,-0.0322326044469299,0.399680771526899,0.0378284685017235,0.103954466076779,0.261910833720196,0.206503132432517,0.0657820241214843,-0.0594112508368292,-0.220186888963682,0.0912776491500986,-0.0574091268638456,0.133529362068258,-0.176819272087016,-0.0930592325769818,-0.103683277414655,0.0777701655067638
"9",-0.00945139142787393,-0.307950632716748,0.150638399413082,-0.188392817622003,0.075997524504358,-0.0364521473189612,0.15634513243964,0.073918997662147,0.0166485533249476,0.447187470261785,0.0471955634383856,-0.310851415799825,0.0764702105352607,0.0670617295717222,-0.128523610029212,-0.0563709691110953,-0.161155104044975,0.0453652697434493,0.070985863501405,0.153231503304587,0.230731801561215,-0.139501199929331,-0.0295143477082196,0.00128256273751962,0.0217821644239479,-0.119826134618643,0.242684871311349,-0.0776410239890334,-0.180661822322136,-0.131235001096751
"10",-0.294559974455668,0.152370738941585,0.191730735673467,0.0036693546258606,-0.17695339192783,-0.0608057544491599,0.0306522486961059,0.0529940657846691,-0.0301514526196408,0.0972063446725422,0.19754655806587,0.00744968123900303,0.0985107683364687,-0.0705418206774878,-0.0393969029913163,0.0103858490868221,-0.0237149975836056,0.0481406069618332,-0.0361228930362951,-0.21351883962843,0.115431505403321,0.0914871223541446,-0.107486930557012,-0.0273304486602899,-0.0261850780753896,0.0176696312852933,-0.0904534443893354,0.107838246269539,-0.0627234876928434,0.0368619593477877
