"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"1",-2.44861310024702,3.3731336262309,2.46329451614853,-5.42228469938222,1.82408782994404,2.40890950537129,4.57979322225537,-3.19679348012345,4.17148846473859,-1.2853301310754,-3.29294601304388,-3.35742941798305,-1.04556784519025,-1.00097559485641,0.0331577384381371,2.61238286005671,-1.14288872981592,3.2237096281359,-0.0390656037561756,0.400556018308539,-5.92817244519194,2.00018833931466,-2.35848893615625,-0.582353114339572,0.200849458426964,-5.71185519856625,1.49313126357411,2.16539811195061,2.36596070081136,3.49672302602207
"2",-2.62782800524002,0.785307828424559,-0.623495123728428,-0.65890726512746,-0.101840452565852,0.828390705043964,-0.0651495531917451,-1.68904728045459,0.663401900062018,-0.778442354132,0.196734669999976,-1.85402745101064,0.847408297852985,1.0071451377436,1.01682825348885,-0.577052053502093,1.79472525024611,-0.586772728866886,-0.622817141582002,0.878958305374978,0.771666998477822,-0.797636952140994,2.01771409956352,-0.0816696858466026,1.53115034385616,0.810085320665117,-0.584638468795429,-0.479536926657699,-0.211464710245105,-0.809190957712116
"3",-0.0526240956844266,-0.906602967563118,-0.218205995478514,-1.38632836436851,-1.02954096926397,-1.1669252177169,0.937433252161876,-0.919927673768421,-0.739060638055429,-1.02852825048672,0.969217019378152,-0.00849040780919191,-0.367716405126827,-1.9440090508528,-0.873073873348736,-0.123077161313261,0.109972607361491,0.0938976263561676,-0.277188579808967,0.431466694964123,1.41302045588412,0.615365568405806,1.20598955277666,0.741031602829829,-0.143448619567278,0.748488999148218,0.775808456602266,0.941292754164532,0.160796712279176,2.04096696790065
"4",0.811879624290277,0.060788388990458,-0.101887591429403,-0.510134143601765,-0.748575359619566,0.153187235339381,-0.111964058357729,-0.342318914843426,0.171623520308622,0.900401037907981,-0.517615123974144,-0.158848188282889,-0.347820430213007,1.04656813752933,-0.371615612660999,-0.874329481726015,-0.343705980734042,-0.459440271874405,-0.354018956088408,-0.921458797255108,-0.884209396242119,0.171690256611849,0.72087882552057,-0.0196162797862102,0.618649356574826,0.868320794309562,0.840160448711372,0.348262869666712,0.0010612442999367,0.354086846628366
"5",-0.772779022846623,0.126391837735938,-0.476664492021823,0.317420600161624,-0.0719578091046357,0.264351582192362,-0.392744673291761,0.0910922156887503,-0.279001861087246,0.16245804322569,0.0461520843118656,-0.220381715097381,0.551781556837556,-0.236776591653036,-0.216974500774321,-0.296578872169612,-0.25125719794749,-0.575291219683488,0.466415489319257,0.806692406564923,-0.779727949527694,0.0951623699769024,-0.406499481024107,0.489881182763285,-0.725968929714332,0.57234850844773,0.588723308073968,0.766646690106266,0.467579604509135,-0.110493163971702
"6",-0.559695252843206,0.172987449892574,0.324014469050775,-0.218201160836149,-0.603506218863269,0.0083012822389458,0.075661197564354,0.629036494006611,-0.358872295003903,-0.180204771462823,-0.0160039673282538,0.130389477771532,0.639642819448891,0.461349830189232,-0.343165461888414,0.171417809783978,0.544310873121374,-0.333912176600815,0.707999572299864,-0.566092667400195,0.134621419644545,-0.0958718286590406,0.0480178308103941,-0.636228481079201,-0.289757208245632,-0.412520969896063,0.526903278742901,-0.308129767990059,-0.183398084807465,0.530906508338508
"7",0.147830192270757,-0.280131328524628,-0.773368574071216,-0.572799808455746,0.580882819901333,-0.215655396379755,0.160474589121547,0.16308519099253,-0.35962303605625,0.11909180154361,-0.0785063219695753,-0.497710826008545,0.199616691172883,0.0713362531658828,0.579752666193839,0.269224538256437,-0.189060481045358,0.0704941441847835,0.615164692641997,-0.281727479253085,0.105261190434267,-0.026190518159759,-0.48477189814979,-0.657741951269317,0.314717883136162,0.693585072418573,-0.302332714181853,0.142615428127127,0.16169998944689,0.324787190516253
"8",0.42071167825968,0.0417632003875077,-0.620177625865714,0.150599755454093,-0.0512560183613888,0.102606262919786,0.010868802655504,-0.0509346539113096,0.189500829057867,0.680353490379962,0.327875731633508,-0.316122764303568,0.1142610631931,-0.106096660336241,-0.419474709945443,0.0100631218066693,0.187552655930767,0.108014963846286,-0.081572935442527,0.547056892736425,-0.115091255450776,-0.0681258384954382,0.491359300885884,-0.686943948292312,-0.424042641025189,-0.420594986283771,-0.219318526125777,-0.232636492900345,0.143072838915768,0.286728468676989
"9",0.128256483471846,0.335036816908009,0.0547682933277814,-0.429903117746407,0.309332053290608,-0.12377848258384,-0.0360418697664479,0.11269454251558,0.16863474394272,0.0444023566983252,-0.229338630613291,0.238807585627143,-0.226941853072098,-0.286035412194772,-0.250302930097511,-0.217097479913885,0.224317370253187,-0.1741375739762,0.270860051898571,0.312015832249921,0.151103058564631,0.00198174336729656,-0.0025259497004726,-0.255571647101093,0.0812521000913104,0.123232212013211,0.274589608939693,-0.0158207576431522,-0.197007943423254,-0.386781205327405
"10",-0.311480358023093,0.033897877120785,-0.16942502609218,0.0547043789220105,0.177597139191623,0.0895271929914726,0.140269122030835,0.156447475625163,0.265480700806196,-0.00539937435579119,-0.037929061147235,0.27454546707292,-0.00400371982555647,-0.022779599933356,-0.190430636914762,-0.00881667253209023,-0.276922281537796,-0.0628172817041057,-0.193977390815124,-0.264674695425264,0.191554468492771,-0.124360221666235,0.155982299629301,-0.178753014301616,-0.0636558033560702,0.0522622922504326,-0.0797720650913935,0.223846926372231,0.184017064019084,-0.00493520180315066
"11",-0.0448535694257507,0.102207523812754,-0.266963185141512,0.164932771047844,-0.201207121839138,0.271249378416052,0.243610304281026,-0.00581606516210897,-0.0386132115630411,0.0171696410523149,-0.242927470847045,-0.0968220919665495,-0.241370280065142,0.0735133486856049,-0.0233371421501905,-0.146477239726278,0.0580485719122517,0.100107078293469,0.120996878528264,-0.0262753552518825,0.293962514018884,0.327197768947137,-0.149473139899611,0.0658828599689138,-0.130073721023865,-0.00154864925665854,-0.0565779694536203,0.0231843748880697,-0.165659433604246,-0.0240673674759374
"12",-0.012400502156999,-0.212722153989174,-0.0122266208051004,-0.0367329591230028,-0.0639447725603324,-0.0801136071106618,0.3912522591036,0.0439629657035691,-0.0244877885224648,0.119881595312928,-0.0961338383462922,-0.0243675458689724,0.0854283814438135,0.125159584431095,-0.0213883720925515,0.0469913970696781,-0.0915643213018914,0.0915338708005034,-0.0276601496336514,0.172482161345433,0.0281277882040172,-0.310422874314469,-0.0230909676543969,0.0821365976638128,-0.0179592799624271,-0.00927761192591392,0.163652222729829,-0.0128708326956768,-0.112813010038761,-0.16043161570555
