"","X1","X2","X3","X4","X5","X6","X7"
"1",-0.364436114457869,-0.433685160189502,0.287933890389593,0.62292386068932,-0.159216303897703,-0.357330014291889,-0.234795375419953
"2",-0.369703366609362,0.26309184497252,0.734575925205904,-0.289882486533757,0.19190211254473,0.24000388712395,-0.275753820103765
"3",-0.361115163423709,-0.487178753227496,-0.0783396716978544,-0.254099648543915,0.612689853986635,-0.0959229464934714,0.420664827095335
"4",-0.375851978556392,-0.390848579112715,-0.336767107553071,-0.399521196031376,-0.437994705525564,0.326180242257228,-0.367029283716444
"5",-0.363100243675973,0.413175629242261,-0.50284928509938,0.253038436104594,0.445706330394955,-0.0137119907070472,-0.426281722723608
"6",-0.415643887309215,0.212759083238074,-0.0355744062168049,0.372680931681917,-0.231908574992845,0.519271246723034,0.564263149068494
"7",-0.392727946729288,0.369612750658837,-0.0618073950185531,-0.317538443862908,-0.343743812188795,-0.655200722363868,0.238856781344238
