"","X1","X2","X3","X4","X5","X6"
"1",-0.433201683482387,-0.337641081194848,-0.168458643281744,0.470101198445583,-0.355119481185513,-0.568200232773476
"2",-0.435670777335366,0.0639295833778091,0.567347990410914,0.391755271526327,0.567096297339685,0.0956547787451693
"3",-0.420103999487954,-0.377208522717486,-0.246208955972433,-0.633339146054095,0.433558250663147,-0.177528249469941
"4",-0.453291342880532,-0.116972812416112,-0.347610284216444,0.1420979839543,-0.215389030033475,0.770342221762091
"5",-0.419520907208736,0.304362209441273,0.493838888300997,-0.447912137900545,-0.533751659516992,-0.0444172147330372
"6",-0.25410445037931,0.795805406910193,-0.473718625333576,0.0599756300868625,0.181757857085075,-0.202687818641189
