"","X1","X2","X3"
"1",-0.5524393727001,0.833332923460191,0.0191566742419254
"2",-0.590221939588467,-0.3748394351584,-0.714935983063211
"3",-0.588599015900595,-0.406265475431303,0.698927436829768
