"","year","obs","res_PCR","res_PCQR","res_PCANN","res_PCRF","res_PCMCQRNN","res_PCSVM","res_ensemble","res_PCR_LOOCV","res_PCQR_LOOCV","res_PCANN_LOOCV","res_PCRF_LOOCV","res_PCMCQRNN_LOOCV","res_PCSVM_LOOCV","res_ensemble_LOOCV"
"21",2006,9.223,-4.11596595383452,-2.12859897399025,10.6844776871343,0.854219333333319,-6.0818532257365,0.00176216181788824,-0.130993161879299,-4.48289851916004,-2.68285402790161,11.2077993369986,1.47599426666668,-3.47126685532283,0.723549086650687,0.461720547988584
"22",2007,33.017,5.24106062288417,7.105427357601e-15,-13.0503701937233,5.13440246666664,4.57250881513549,0.761475450149966,0.443179526852148,5.42334221103268,0.276050086430445,-13.756829965959,5.0212744333333,4.1568629921844,1.30497489777195,0.40427910913229
"23",2008,30.537,-2.24033495820285,-14.6455298480492,-10.6294232908895,-2.56740406666667,-8.4803638868862,-14.2213547572047,-8.79740180131653,-2.32474165669152,-15.1313269737893,-11.2993351136513,-4.58234770000005,-8.83886540481405,-14.7119521699187,-9.48142816981082
"24",2009,14.418,3.97006701130745,0.791987052638611,5.48947778140785,2.82831737619047,1.31179401213643,-0.877958869445944,2.25228072737248,4.17482943189489,1.17654749122876,5.79051463241518,4.22639669999999,1.84745258410926,-1.45424274807707,2.62691634859517
"25",2010,93.842,-9.92795940224339,-19.3009049515739,1.32044638419073,1.89436096666667,-5.65042305233762,0.00202535002868842,-5.27707578421146,-11.6928780978033,-20.0285432202987,1.71596567832769,1.76714773333332,-6.48592722760456,-1.78096712182163,-6.08420037597786
"26",2011,9.288,-0.841718800462154,-0.423226177994039,10.619477687485,0.56007123333333,1.58612128616351,2.46663610563072,2.32789355569273,-0.90693462287636,-0.963704364636364,11.1975317619914,1.13818120000001,2.82444542618179,3.45486416760732,2.7907305947113
"27",2012,16.623,12.078889490269,17.4416001317414,3.2858890131742,9.95522803333328,13.0814106344279,8.10639823520032,10.6582359230243,12.5299745835669,17.7112664715236,3.41569307714641,18.2749982666666,12.3274108446995,8.29346983906555,12.0921355137781
"28",2013,19.035,0.69920337285841,-2.09894864738263,0.872477889120429,-1.48126622380954,1.35322574473021,-3.87522610720836,-0.755088995281913,0.733476951824663,-2.57661694478451,0.907879841023206,-2.71426546666669,1.4779734366582,-4.3258030729369,-1.08289254248034
"29",2014,13.127,-5.55544437267416,-2.51584502911774,6.78047768714216,-2.59245613333333,-8.41296395571713,-3.33040778768581,-2.60443993189767,-6.0020096889289,-3.04273304913322,7.10714008122418,-3.87230326666667,-10.2792119904498,-3.53856082731448,-3.27127979021148
"30",2015,22.494,-8.62422255415322,-4.03777853670985,-2.58652230262377,-6.21034079047622,-10.8118905610862,-10.372735314058,-7.10724834318454,-9.15702487265454,-4.50361701957296,-2.77288144464823,-11.2782003,-11.4634973602345,-11.0270928754105,-8.3670523120868
