"","X1","X2","X3","X4"
"1",-0.470818476923925,0.844361093860334,-0.131001492220835,-0.219597163000642
"2",-0.496296438304681,-0.352447446212566,-0.774732236379079,0.171057314662072
"3",-0.511695296808767,-0.402231571016293,0.363632370251845,-0.666445185897968
"4",-0.519795854482229,-0.0323249765813591,0.50039991032774,0.691641016204283
