"","year","obs","res_PCR","res_PCQR","res_PCANN","res_PCRF","res_PCMCQRNN","res_PCSVM","res_ensemble","res_PCR_LOOCV","res_PCQR_LOOCV","res_PCANN_LOOCV","res_PCRF_LOOCV","res_PCMCQRNN_LOOCV","res_PCSVM_LOOCV","res_ensemble_LOOCV"
"1",1986,33.036,-8.1490666744452,-4.81359340454864,-12.7054538386993,-6.25884279999997,-4.92389645207354,-4.27581323150662,-6.85444440021222,-10.2040292159168,-4.81359340454864,-13.4662633040355,-11.6733071333333,-5.09946562263933,-4.65916684744376,-8.3193042546529
"2",1987,50.664,15.4987721044438,16.9354743415593,0.0296112608290997,-2.31653069999988,10.0069173017433,-0.00677417123363,6.69124502289034,17.2536997741129,16.9354743415593,-5.07079120035449,-5.49080036666662,11.0181727398585,3.72144969789069,6.39453416440006
"3",1988,34.106,29.3757211128288,26.0764180722969,-2.6259251053702,6.81492639999996,23.0261707876323,26.4933868472394,18.1934496857712,31.678050747554,26.0764180722969,12.5423796207957,13.5333028000001,24.781289080679,28.1390319954089,22.7917453861224
"4",1989,12.24,2.74986994563897,1.34686984731284,8.09053360139776,0.948746066666642,3.10261644988564,0.622316336333851,2.81015870787262,2.91495686542858,1.74132105310056,8.52950310415619,1.96283043333333,2.63000809301953,0.648997979825184,3.0712695881439
"5",1990,15.647,17.9243952369788,13.8530771087544,4.68356872814446,10.1074576,16.2414799027223,7.89946428532392,11.784907143654,18.7201093725302,14.1505582202857,4.9408773770506,15.1904895666666,16.3436912976807,9.51442631378249,13.1433586913327
"6",1991,97.577,-45.783148422828,-51.6056810191782,-9.45034835488086,-20.4132512,-45.1596197931341,-37.9151312353358,-35.0545300042262,-48.0181211042874,-51.6056810191782,-35.8334759001205,-50.0323553999998,-46.4187992840494,-38.1887118819177,-45.0161907649255
"7",1992,116.254,-31.9451350888049,-36.2924169177486,-21.2835832837404,-20.5165914333334,-41.2851368459359,-32.011044429796,-30.5556513332265,-37.7750031836711,-37.1150399061639,-38.2271434156095,-32.9519755000001,-43.681366701247,-35.5391110410923,-37.5482732912973
"8",1993,78.318,16.4928125070435,1.4210854715202e-14,16.711985753508,11.5761564666665,15.8318281667516,0.00557343927354736,10.1030593888739,20.969759284139,-0.793822024852389,22.126868883625,19.0306079,22.2531924068452,-1.35406500982275,13.7054235733223
"9",1994,18.621,9.07583716703851,1.9928018382636,1.70953991261648,6.1570881999999,9.24975988357794,-0.022446114373686,4.69376348118713,9.50667452665885,2.34443312432674,1.82097495220938,15.4039746666666,9.5845894594993,1.22662820379696,6.6478791555263
"10",1995,39.69,-3.56403143258483,1.62046027908367,1.77534132901916,-0.0585380666667064,0.724211292169109,0.00700772948542294,0.0840751884176427,-4.32141627521172,1.8459726196178,18.006612417121,-0.390408366666655,0.877265303716698,15.2157306215993,5.20562605336273
"11",1996,8.884,8.13040341185825,2.69971011431887,11.4465336043365,3.79664653333331,7.46541941689678,1.99294792867277,5.92194350156942,8.6848815682573,3.10636794727656,12.0721165393657,6.47811659999996,8.25065584142957,2.07569177351811,6.77797171164119
"12",1997,43.454,12.7764735505677,10.2733283567081,-22.6001297386245,-4.37646673333339,6.65620542208608,-2.21775185319596,0.0852765007013403,13.7788898618879,10.2733283567081,-23.8136141877891,-6.89848790000003,7.44182573630022,-2.41098603396143,-0.271507361142383
"13",1998,84.973,-14.619800391207,-27.0402184319279,10.0313889254669,8.36191136666676,-19.8444117207246,0.00557402201683033,-7.18425937161817,-17.0785707415623,-27.0402184319279,12.8402574455473,8.8892048666668,-21.8651166803051,-3.86636091344035,-8.02013407583694
"14",1999,10.171,-1.97319006894765,5.30950658685957,10.1595336006046,0.130125733333344,-3.92898290715425,5.20155444286943,2.48309123126083,-2.1476192367932,5.69241856425013,10.6823015015963,0.440532433333338,-5.78493986195915,7.28523357310397,2.69465449558857
"15",2000,9.007,-2.59963422022882,-2.45363804243217,11.3235336005953,1.06671216666666,-8.56977675675282,0.00455773598796405,-0.204707586027315,-2.95161968084722,-3.01210340925059,11.9304405795451,1.64654073333332,-9.007,3.94173835060977,0.424666095565062
"16",2001,34.079,19.2350704264192,18.8914978934525,-13.289856170108,11.2705848,20.8527013972529,3.73872728361868,10.1164542717726,21.158229323432,18.8914978934525,-13.9980554456225,18.4806868000002,21.9105784873733,11.3126455738763,12.9592637720853
"17",2002,8.822,6.12828679507665,1.88173353801566,11.5085336011171,1.78975080000001,1.93950900909369,0.00755647693767969,3.87589503670679,6.81041167990213,2.29375367224584,12.1093928335059,3.7972307,1.38680610069156,1.72744990974632,4.68750748268196
"18",2003,19.799,6.23996116049051,0.451872683282389,0.531535376616333,1.70503619999997,6.54373844984809,-1.38793728123614,2.34736776483353,6.62143487034687,0.805715545791983,0.568400086064976,3.75569999999997,6.56060164646392,-1.4961067097057,2.802624239827
"19",2004,46.132,-17.2869337518881,-20.7411383360164,-25.8014614592091,-13.0589353333335,-18.2445087448779,-24.7852541593416,-19.9863719641111,-18.1959821649111,-20.7411383360164,-27.9873715612135,-27.6297419333333,-18.8549348913534,-25.4743602508518,-23.1472548562799
"20",2005,54.77,-15.0458876856796,-15.8463500651681,3.6117606713564,-7.98169699999999,-9.518286362426,-14.8159897563379,-9.93274169970919,-18.1618536811402,-15.8463500651681,7.02802944503548,-14.3307153999999,-10.4689693967856,-15.3614166600244,-11.1902126263471
