"","X1","X2","X3","X4"
"1",-0.477358578886016,0.656169853662853,-0.577971085130737,-0.0867140995501429
"2",-0.51011961181546,0.24631211173952,0.751644039561043,-0.337845472137808
"3",-0.481501009952786,-0.682055523962569,-0.308238709176575,-0.456010896593218
"4",-0.52921030433998,-0.208738422401417,0.0772629323176009,0.818776626488225
