"","X1","X2","X3"
"1",-0.564192270420345,0.71928598572902,-0.405357561582077
"2",-0.566729834601325,-0.69441342120915,-0.443404211772237
"3",-0.600420166692202,-0.0204370051239149,0.799423512445608
