"","X1","X2","X3","X4","X5"
"1",-0.443646779212093,-0.386267813613438,0.642999152018577,0.13426915956649,0.471697567042411
"2",-0.42181515639827,0.627065625093862,0.446275956812552,-0.053949090017563,-0.476222575814781
"3",-0.43707377759164,-0.598390650248708,-0.225309027623176,0.104845692215855,-0.623809558705202
"4",-0.45739216233407,0.310521729747305,-0.476199778976838,0.615446906299786,0.298039496071475
"5",-0.474350536949813,0.0555946314099535,-0.331450559583691,-0.76765472370421,0.269717550003864
